trip_id,arrival_time,stop_sequence,stop_id,id,observationdatetime,departure_time
20425219,08:47:53,3,2010,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:47:58
20425219,08:51:32,5,2008,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:51:37
20425219,08:54:55,7,2006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:55:00
20425219,09:05:28,9,6012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:05:33
20425219,09:08:40,11,1016,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:08:45
20425219,09:13:37,13,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:13:42
20425219,08:49:33,4,2009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:49:38
20425219,09:19:26,17,2077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:19:31
20425219,09:23:16,19,2079,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:23:21
20425219,09:07:08,10,1015,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:07:13
20425219,09:31:19,23,2075,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:31:24
20425219,09:14:56,14,1001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:15:01
20425219,09:35:09,25,2073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:35:14
20425219,09:17:49,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:17:54
20425219,09:37:37,27,2071,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:37:42
20425219,09:21:57,18,2078,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:22:02
20425219,09:24:49,20,2080,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:24:54
20425220,10:13:33,2,2068,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:13:38
20425220,10:16:43,4,2070,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:16:48
20425219,09:36:26,26,2072,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:36:31
20425219,09:41:06,28,2070,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:41:11
20425220,10:27:30,10,2076,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:27:35
20425220,10:32:16,12,2080,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:32:21
20425220,10:35:08,14,2078,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:35:13
20425220,10:39:20,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:39:25
20425220,10:42:45,18,1001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:42:50
20425220,10:49:09,20,1017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:49:14
20425220,10:29:49,11,2081,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:29:54
20425220,10:33:47,13,2079,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:33:52
20425220,11:05:20,26,2007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:05:25
20425220,11:08:53,28,2009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:08:58
20425220,11:12:31,30,2011,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:12:36
20425221,11:13:00,1,2012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:13:05
20425221,11:17:53,3,2010,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:17:58
20425221,11:21:32,5,2008,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:21:37
20425221,11:24:55,7,2006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:25:00
20425221,11:35:28,9,6012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:35:33
20425221,11:38:40,11,1016,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:38:45
20425221,11:43:37,13,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:43:42
20425221,11:19:33,4,2009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:19:38
20425221,11:49:26,17,2077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:49:31
20425221,11:53:16,19,2079,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:53:21
20425221,11:57:14,21,2081,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:57:19
20425221,11:39:48,12,1017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:39:53
20425221,12:05:09,25,2073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:05:14
20425221,12:07:37,27,2071,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:07:42
20425221,12:12:36,29,2069,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:12:41
20425221,11:54:49,20,2080,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:54:54
20425222,13:03:33,2,2068,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:03:38
20425222,13:06:43,4,2070,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:06:48
20425222,13:11:08,6,2072,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:11:13
20425222,13:13:53,8,2074,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:13:58
20425221,12:14:29,30,2068,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:14:34
20425222,13:17:30,10,2076,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:17:35
20425222,13:22:16,12,2080,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:22:21
20425222,13:25:08,14,2078,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:25:13
20425222,13:29:20,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:29:25
20425222,13:32:45,18,1001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:32:50
20425299,18:04:56,27,2008,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:05:01
20425299,18:13:11,31,2012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:13:16
20425299,17:14:43,4,2070,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,17:14:48
20425300,18:31:16,6,2007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:31:21
20425299,17:21:53,8,2074,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,17:21:58
20425300,18:47:48,12,1017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:47:53
20425300,18:55:49,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:55:54
20425299,18:06:53,28,2009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:06:58
20425300,18:25:53,3,2010,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:25:58
20425300,18:29:32,5,2008,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:29:37
20425300,18:32:55,7,2006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:33:00
20425301,20:03:43,4,2070,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:03:48
20425301,20:08:08,6,2072,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:08:13
20425301,20:10:53,8,2074,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:10:58
20425301,20:14:30,10,2076,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:14:35
20425301,20:19:16,12,2080,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:19:21
20425301,20:22:08,14,2078,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:22:13
20425301,20:26:20,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:26:25
20425301,20:29:45,18,1001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:29:50
20425301,20:36:09,20,1017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:36:14
20425301,20:38:29,22,1015,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:38:34
20425301,20:48:53,24,2005,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:48:58
20425302,21:48:48,12,1017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,21:48:53
20425302,21:26:53,3,2010,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,21:26:58
20425302,22:00:57,18,2078,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,22:01:02
20425302,21:33:55,7,2006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,21:34:00
20425303,06:45:25,7,2073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,06:45:30
20425303,07:04:07,17,1002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:04:12
20425303,07:08:08,19,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:08:13
20425303,07:28:20,26,2007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:28:25
20425303,07:35:31,30,2011,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:35:36
20425304,07:33:53,3,2010,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:33:58
20425303,06:46:53,8,2074,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,06:46:58
20425303,06:50:30,10,2076,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,06:50:35
20425303,07:02:20,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:02:25
20425304,08:02:13,15,1002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:02:18
20425303,07:24:53,24,2005,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:24:58
20425304,08:13:14,21,2081,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:13:19
20425303,07:33:33,29,2010,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:33:38
20425303,07:38:11,31,2012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:38:16
20425304,07:31:50,2,2011,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:31:55
20425304,08:28:36,29,2069,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:28:41
20425304,07:53:08,10,1015,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:53:13
20425304,07:55:48,12,1017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:55:53
20425304,08:00:56,14,1001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:01:01
20425305,08:58:53,8,2074,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:58:58
20425304,08:15:51,22,2076,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:15:56
20425306,14:39:00,1,2012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,14:39:05
20425305,09:04:49,11,2081,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:04:54
20425305,09:16:07,17,1002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:16:12
20425306,15:09:37,13,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,15:09:42
20425305,09:28:20,23,6012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:28:25
20425305,09:38:44,25,2006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:38:49
20425306,14:45:33,4,2009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,14:45:38
20425331,11:29:00,1,4022,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:29:05
20425331,11:41:17,3,2069,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:41:22
20425338,11:09:26,17,2077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:09:31
20425331,12:03:35,15,2077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:03:40
20425331,12:11:08,19,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:11:13
20425331,12:16:15,21,1016,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:16:20
20425331,12:19:20,23,6012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:19:25
20425338,11:43:00,31,4022,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:43:05
20425331,12:41:11,31,2012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:41:16
20425332,17:31:50,2,2011,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,17:31:55
20425388,19:15:49,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,19:15:54
20425390,23:02:00,31,4022,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,23:02:05
20425391,07:59:33,2,2068,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:59:38
